sku,nome,categoria,marca,fabricante,modelo,compatibilidade_anos,preco,vendedor,cidade_uf,estoque,rating
906283,Disco de Freio Honda Kawasaki Ninja 400,Disco de Freio,Honda,Kawasaki,Ninja 400,2014-2014,166.13,MotoMix BH,Curitiba/PR,15,4.2
673432,Disco de Freio Motul Kawasaki Ninja 400,Disco de Freio,Motul,Kawasaki,Ninja 400,2008-2012,133.83,Salvador Parts,Goiânia/GO,36,5.0
845317,Filtro de Ar Suzuki Suzuki GSX-S750,Filtro de Ar,Suzuki,Suzuki,GSX-S750,2009-2016,155.94,Oficina do Zé,Manaus/AM,31,4.0
629057,Coroa e Pinhão RK Yamaha Fazer 250,Coroa e Pinhão,RK,Yamaha,Fazer 250,2018-2024,190.69,Salvador Parts,Porto Alegre/RS,12,4.1
456547,Pneu Honda Kawasaki Ninja 400,Pneu,Honda,Kawasaki,Ninja 400,2013-2020,113.91,RioBike,Curitiba/PR,36,4.3
896129,Filtro de Ar Honda Kawasaki Z400,Filtro de Ar,Honda,Kawasaki,Z400,2022-2025,122.84,Garagem 2Rodas,Goiânia/GO,25,5.0
113703,Cabo de Acelerador Kawasaki Honda XRE 300,Cabo de Acelerador,Kawasaki,Honda,XRE 300,2014-2016,258.06,MotoMix BH,Rio de Janeiro/RJ,12,4.2
668954,Guidão Motul BMW F 800 GS,Guidão,Motul,BMW,F 800 GS,2009-2023,161.67,RioBike,Campinas/SP,0,3.9
527360,Pneu Yamaha Suzuki GSX-S750,Pneu,Yamaha,Suzuki,GSX-S750,2010-2022,94.68,Fort Motos,Salvador/BA,6,3.8
102938,Filtro de Ar Vedamotors Kawasaki Z400,Filtro de Ar,Vedamotors,Kawasaki,Z400,2009-2025,96.11,Salvador Parts,Belo Horizonte/MG,15,4.6
300917,Cabo de Acelerador Motul Triumph Tiger 660,Cabo de Acelerador,Motul,Triumph,Tiger 660,2019-2019,109.57,MotoMix BH,Salvador/BA,3,4.8
536875,Filtro de Ar Honda Honda XRE 300,Filtro de Ar,Honda,Honda,XRE 300,2011-2017,185.54,Fort Motos,Salvador/BA,9,3.9
337865,Pastilha de Freio Vedamotors Honda CB 650R,Pastilha de Freio,Vedamotors,Honda,CB 650R,2023-2023,410.34,RioBike,Curitiba/PR,23,4.2
898020,Pneu Motul Kawasaki Versys 650,Pneu,Motul,Kawasaki,Versys 650,2010-2023,222.89,Curitiba Motos,Manaus/AM,17,4.6
190384,Escape Honda Kawasaki Z400,Escape,Honda,Kawasaki,Z400,2019-2024,314.68,MotoMix BH,Curitiba/PR,19,4.1
702371,Cabo de Acelerador Vedamotors Honda CB 650R,Cabo de Acelerador,Vedamotors,Honda,CB 650R,2017-2019,149.99,Salvador Parts,São Paulo/SP,3,3.6
806854,Amortecedor Honda Triumph Tiger 660,Amortecedor,Honda,Triumph,Tiger 660,2015-2023,77.92,Oficina do Zé,Porto Alegre/RS,19,4.4
124217,Lâmpada Motul Suzuki GSX-S750,Lâmpada,Motul,Suzuki,GSX-S750,2014-2022,221.95,RioBike,Belo Horizonte/MG,19,3.9
195931,Escape Vedamotors Yamaha Fazer 250,Escape,Vedamotors,Yamaha,Fazer 250,2023-2025,115.14,Garagem 2Rodas,Fortaleza/CE,19,4.2
921657,Coroa e Pinhão Honda Kawasaki Z400,Coroa e Pinhão,Honda,Kawasaki,Z400,2015-2019,111.12,Salvador Parts,Porto Alegre/RS,10,4.6
331970,Cabo de Acelerador Honda Triumph Tiger 660,Cabo de Acelerador,Honda,Triumph,Tiger 660,2012-2013,100.56,Maringá Racing,Salvador/BA,17,4.5
135186,Disco de Freio Suzuki BMW F 800 GS,Disco de Freio,Suzuki,BMW,F 800 GS,2022-2022,109.76,Fort Motos,Campinas/SP,25,4.9
791078,Guidão Yamaha Honda CG 160,Guidão,Yamaha,Honda,CG 160,2022-2023,86.26,Salvador Parts,Salvador/BA,19,4.8
210540,Cabo de Acelerador Honda BMW F 800 GS,Cabo de Acelerador,Honda,BMW,F 800 GS,2023-2024,162.52,RioBike,Porto Alegre/RS,25,3.7
812500,Cabo de Acelerador NGK Kawasaki Versys 650,Cabo de Acelerador,NGK,Kawasaki,Versys 650,2010-2024,220.37,Garagem 2Rodas,Goiânia/GO,0,4.7
536235,Disco de Freio NGK Yamaha Fazer 250,Disco de Freio,NGK,Yamaha,Fazer 250,2012-2014,105.82,Maringá Racing,Belo Horizonte/MG,3,3.5
690629,Coroa e Pinhão Motul Triumph Tiger 660,Coroa e Pinhão,Motul,Triumph,Tiger 660,2015-2020,86.4,Oficina do Zé,Goiânia/GO,22,3.7
329000,Pastilha de Freio NGK Kawasaki Z400,Pastilha de Freio,NGK,Kawasaki,Z400,2008-2022,104.6,Garagem 2Rodas,Campinas/SP,14,3.5
368038,Disco de Freio RK Kawasaki Z400,Disco de Freio,RK,Kawasaki,Z400,2015-2019,148.39,Fort Motos,Rio de Janeiro/RJ,5,4.6
785062,Filtro de Ar Bosch Honda CB 650R,Filtro de Ar,Bosch,Honda,CB 650R,2022-2022,139.89,Oficina do Zé,São Paulo/SP,23,4.2
298659,Pneu Kawasaki Suzuki GSX-S750,Pneu,Kawasaki,Suzuki,GSX-S750,2023-2023,80.12,Fort Motos,Rio de Janeiro/RJ,22,4.2
258127,Pneu Motul Yamaha Fazer 250,Pneu,Motul,Yamaha,Fazer 250,2019-2019,100.87,Garagem 2Rodas,Campinas/SP,14,3.8
715495,Coroa e Pinhão Bosch BMW F 800 GS,Coroa e Pinhão,Bosch,BMW,F 800 GS,2017-2021,107.27,Garagem 2Rodas,São Paulo/SP,5,4.5
928164,Lâmpada Honda Kawasaki Versys 650,Lâmpada,Honda,Kawasaki,Versys 650,2016-2022,37.07,Fort Motos,Belo Horizonte/MG,0,4.3
288597,Pastilha de Freio Scud Kawasaki Versys 650,Pastilha de Freio,Scud,Kawasaki,Versys 650,2013-2016,166.01,Oficina do Zé,São Paulo/SP,10,4.1
621298,Coroa e Pinhão NGK Triumph Tiger 660,Coroa e Pinhão,NGK,Triumph,Tiger 660,2013-2013,142.55,Maringá Racing,Belo Horizonte/MG,18,3.8
866627,Escape Honda Kawasaki Z400,Escape,Honda,Kawasaki,Z400,2014-2025,289.85,Fort Motos,Salvador/BA,24,4.5
862117,Lâmpada Kawasaki BMW F 800 GS,Lâmpada,Kawasaki,BMW,F 800 GS,2012-2021,256.23,Fort Motos,Porto Alegre/RS,9,4.3
972715,Filtro de Ar Scud Yamaha MT-07,Filtro de Ar,Scud,Yamaha,MT-07,2012-2018,241.55,RioBike,São Paulo/SP,6,3.5
963999,Filtro de Ar Magnetron Yamaha MT-07,Filtro de Ar,Magnetron,Yamaha,MT-07,2019-2020,256.57,Oficina do Zé,Campinas/SP,24,4.5
617674,Coroa e Pinhão Suzuki Honda CB 650R,Coroa e Pinhão,Suzuki,Honda,CB 650R,2009-2015,191.64,Curitiba Motos,Belo Horizonte/MG,7,3.6
643049,Filtro de Ar Magnetron Kawasaki Versys 650,Filtro de Ar,Magnetron,Kawasaki,Versys 650,2013-2019,154.94,RioBike,Rio de Janeiro/RJ,12,4.5
580416,Coroa e Pinhão Magnetron Kawasaki Z400,Coroa e Pinhão,Magnetron,Kawasaki,Z400,2021-2025,124.5,Garagem 2Rodas,Goiânia/GO,6,4.6
261317,Amortecedor NGK Kawasaki Versys 650,Amortecedor,NGK,Kawasaki,Versys 650,2016-2022,140.02,Oficina do Zé,Salvador/BA,20,4.9
220829,Pastilha de Freio Motul Yamaha Fazer 250,Pastilha de Freio,Motul,Yamaha,Fazer 250,2016-2025,256.27,MotoMix BH,São Paulo/SP,8,4.2
812229,Escape Bosch Suzuki GSX-S750,Escape,Bosch,Suzuki,GSX-S750,2021-2025,109.98,Curitiba Motos,Porto Alegre/RS,13,3.7
122815,Lâmpada Motul Kawasaki Versys 650,Lâmpada,Motul,Kawasaki,Versys 650,2010-2016,102.58,MotoMix BH,São Paulo/SP,10,4.0
585783,Disco de Freio Bosch Yamaha Fazer 250,Disco de Freio,Bosch,Yamaha,Fazer 250,2008-2012,196.41,Curitiba Motos,Manaus/AM,13,4.3
203111,Cabo de Acelerador Honda Yamaha MT-07,Cabo de Acelerador,Honda,Yamaha,MT-07,2021-2024,192.03,RioBike,São Paulo/SP,16,5.0
454397,Pastilha de Freio Scud Honda CG 160,Pastilha de Freio,Scud,Honda,CG 160,2022-2025,73.68,MotoCenter SP,Fortaleza/CE,22,4.8
267438,Cabo de Acelerador NGK Honda CG 160,Cabo de Acelerador,NGK,Honda,CG 160,2017-2021,322.25,Curitiba Motos,Rio de Janeiro/RJ,19,3.9
902870,Pastilha de Freio Magnetron Kawasaki Versys 650,Pastilha de Freio,Magnetron,Kawasaki,Versys 650,2011-2018,141.02,Salvador Parts,Manaus/AM,16,3.8
269058,Filtro de Ar Vedamotors Yamaha MT-07,Filtro de Ar,Vedamotors,Yamaha,MT-07,2021-2023,215.81,Salvador Parts,Porto Alegre/RS,20,4.1
455310,Lâmpada NGK Suzuki GSX-S750,Lâmpada,NGK,Suzuki,GSX-S750,2015-2015,208.75,Curitiba Motos,Goiânia/GO,6,3.8
893027,Pneu Bosch Kawasaki Versys 650,Pneu,Bosch,Kawasaki,Versys 650,2015-2025,131.34,MotoCenter SP,Belo Horizonte/MG,0,4.2
126654,Amortecedor Vedamotors Honda XRE 300,Amortecedor,Vedamotors,Honda,XRE 300,2016-2025,303.01,Curitiba Motos,Salvador/BA,2,4.0
980745,Cabo de Acelerador Vedamotors Honda CB 650R,Cabo de Acelerador,Vedamotors,Honda,CB 650R,2022-2023,199.02,Curitiba Motos,Goiânia/GO,21,4.6
746655,Disco de Freio Suzuki Kawasaki Versys 650,Disco de Freio,Suzuki,Kawasaki,Versys 650,2012-2022,91.45,Oficina do Zé,Curitiba/PR,4,4.9
847899,Coroa e Pinhão Vedamotors Suzuki GSX-S750,Coroa e Pinhão,Vedamotors,Suzuki,GSX-S750,2018-2018,293.61,RioBike,Belo Horizonte/MG,13,4.7
130453,Coroa e Pinhão Motul Suzuki GSX-S750,Coroa e Pinhão,Motul,Suzuki,GSX-S750,2019-2025,130.67,MotoMix BH,Campinas/SP,8,3.5
543790,Pastilha de Freio Scud Kawasaki Z400,Pastilha de Freio,Scud,Kawasaki,Z400,2019-2023,264.71,Maringá Racing,Belo Horizonte/MG,4,4.6
663617,Lâmpada RK Kawasaki Ninja 400,Lâmpada,RK,Kawasaki,Ninja 400,2021-2025,126.89,Oficina do Zé,São Paulo/SP,13,3.7
455276,Pastilha de Freio Scud Honda CB 650R,Pastilha de Freio,Scud,Honda,CB 650R,2010-2023,122.89,Curitiba Motos,Rio de Janeiro/RJ,8,4.6
404344,Lâmpada NGK Kawasaki Z400,Lâmpada,NGK,Kawasaki,Z400,2014-2017,108.15,Salvador Parts,Salvador/BA,11,4.8
822001,Filtro de Ar Honda Yamaha Fazer 250,Filtro de Ar,Honda,Yamaha,Fazer 250,2008-2018,102.0,Curitiba Motos,Porto Alegre/RS,12,4.4
899204,Disco de Freio Vedamotors Yamaha Fazer 250,Disco de Freio,Vedamotors,Yamaha,Fazer 250,2009-2009,66.6,RioBike,Campinas/SP,19,3.8
949901,Cabo de Acelerador Honda Honda XRE 300,Cabo de Acelerador,Honda,Honda,XRE 300,2023-2024,232.23,Oficina do Zé,Rio de Janeiro/RJ,10,4.0
307632,Escape Vedamotors Yamaha MT-07,Escape,Vedamotors,Yamaha,MT-07,2022-2023,66.77,Fort Motos,Manaus/AM,23,4.3
338126,Guidão Magnetron Honda CG 160,Guidão,Magnetron,Honda,CG 160,2019-2019,79.99,Oficina do Zé,Campinas/SP,5,4.1
778748,Guidão Yamaha Honda XRE 300,Guidão,Yamaha,Honda,XRE 300,2019-2021,150.19,MotoMix BH,Salvador/BA,16,4.3
447966,Amortecedor Kawasaki Suzuki GSX-S750,Amortecedor,Kawasaki,Suzuki,GSX-S750,2009-2009,267.53,MotoMix BH,São Paulo/SP,20,4.1
818684,Pneu Motul Yamaha MT-07,Pneu,Motul,Yamaha,MT-07,2012-2022,178.52,Maringá Racing,Goiânia/GO,13,5.0
794013,Lâmpada Magnetron Yamaha MT-07,Lâmpada,Magnetron,Yamaha,MT-07,2020-2020,346.47,MotoMix BH,Fortaleza/CE,12,3.8
932251,Coroa e Pinhão Motul Honda XRE 300,Coroa e Pinhão,Motul,Honda,XRE 300,2019-2024,239.9,MotoCenter SP,Campinas/SP,14,4.4
360534,Disco de Freio Honda Kawasaki Ninja 400,Disco de Freio,Honda,Kawasaki,Ninja 400,2011-2014,112.56,Garagem 2Rodas,Belo Horizonte/MG,43,4.1
208780,Pneu Magnetron Honda XRE 300,Pneu,Magnetron,Honda,XRE 300,2015-2022,229.47,Curitiba Motos,Salvador/BA,3,4.5
767424,Amortecedor NGK Yamaha MT-07,Amortecedor,NGK,Yamaha,MT-07,2017-2019,106.91,Garagem 2Rodas,Campinas/SP,21,3.7
632084,Guidão Suzuki Honda CG 160,Guidão,Suzuki,Honda,CG 160,2014-2014,178.28,Oficina do Zé,Fortaleza/CE,7,4.3
851873,Disco de Freio Motul Honda XRE 300,Disco de Freio,Motul,Honda,XRE 300,2015-2020,138.03,Curitiba Motos,Porto Alegre/RS,0,4.6
193943,Escape Yamaha Triumph Tiger 660,Escape,Yamaha,Triumph,Tiger 660,2011-2018,61.95,Oficina do Zé,Manaus/AM,12,4.1
835237,Pastilha de Freio RK Honda XRE 300,Pastilha de Freio,RK,Honda,XRE 300,2022-2025,158.1,Maringá Racing,Curitiba/PR,35,4.6
366275,Cabo de Acelerador Motul Kawasaki Z400,Cabo de Acelerador,Motul,Kawasaki,Z400,2017-2019,139.8,MotoCenter SP,Campinas/SP,0,4.8
520762,Guidão Scud Honda CB 650R,Guidão,Scud,Honda,CB 650R,2020-2025,196.41,Oficina do Zé,Fortaleza/CE,10,4.2
601253,Pastilha de Freio Yamaha Yamaha MT-07,Pastilha de Freio,Yamaha,Yamaha,MT-07,2013-2019,177.01,RioBike,Rio de Janeiro/RJ,0,4.5
105883,Pneu Kawasaki Suzuki GSX-S750,Pneu,Kawasaki,Suzuki,GSX-S750,2019-2022,134.66,MotoMix BH,Manaus/AM,27,4.1
957189,Filtro de Ar NGK Triumph Tiger 660,Filtro de Ar,NGK,Triumph,Tiger 660,2008-2011,253.08,Fort Motos,Rio de Janeiro/RJ,2,4.3
561245,Lâmpada Magnetron Triumph Tiger 660,Lâmpada,Magnetron,Triumph,Tiger 660,2011-2023,250.5,MotoCenter SP,Campinas/SP,18,4.5
119504,Guidão Motul Honda CB 650R,Guidão,Motul,Honda,CB 650R,2012-2015,151.31,Garagem 2Rodas,Goiânia/GO,0,3.8
589699,Filtro de Ar Yamaha Yamaha MT-07,Filtro de Ar,Yamaha,Yamaha,MT-07,2017-2022,287.94,MotoMix BH,Fortaleza/CE,30,4.9
154124,Pneu RK Honda CB 650R,Pneu,RK,Honda,CB 650R,2017-2019,107.15,MotoMix BH,Porto Alegre/RS,21,4.7
470098,Escape Scud Yamaha Fazer 250,Escape,Scud,Yamaha,Fazer 250,2020-2024,61.45,Maringá Racing,Manaus/AM,28,4.7
162819,Escape Kawasaki Honda CB 650R,Escape,Kawasaki,Honda,CB 650R,2009-2015,211.13,MotoMix BH,Curitiba/PR,18,3.8
433964,Amortecedor RK Kawasaki Ninja 400,Amortecedor,RK,Kawasaki,Ninja 400,2014-2016,234.16,Salvador Parts,Goiânia/GO,9,4.8
468162,Pneu Suzuki BMW F 800 GS,Pneu,Suzuki,BMW,F 800 GS,2022-2022,197.75,Oficina do Zé,Goiânia/GO,19,3.9
449971,Amortecedor Bosch Kawasaki Versys 650,Amortecedor,Bosch,Kawasaki,Versys 650,2023-2025,137.71,Garagem 2Rodas,Salvador/BA,10,4.6
590692,Pneu Motul Kawasaki Z400,Pneu,Motul,Kawasaki,Z400,2023-2025,155.82,Curitiba Motos,Campinas/SP,23,3.8
801133,Lâmpada RK Kawasaki Versys 650,Lâmpada,RK,Kawasaki,Versys 650,2019-2019,127.97,Fort Motos,Salvador/BA,23,4.2
525355,Pastilha de Freio NGK Honda CB 650R,Pastilha de Freio,NGK,Honda,CB 650R,2012-2020,206.75,MotoMix BH,Curitiba/PR,19,4.3
745599,Lâmpada Vedamotors Kawasaki Z400,Lâmpada,Vedamotors,Kawasaki,Z400,2014-2015,213.89,Salvador Parts,Belo Horizonte/MG,32,3.7
145813,Coroa e Pinhão Honda Yamaha MT-07,Coroa e Pinhão,Honda,Yamaha,MT-07,2016-2018,154.95,Maringá Racing,Belo Horizonte/MG,12,4.0
514707,Cabo de Acelerador Magnetron BMW F 800 GS,Cabo de Acelerador,Magnetron,BMW,F 800 GS,2022-2023,139.94,Curitiba Motos,Manaus/AM,13,3.8
266479,Guidão Suzuki Yamaha Fazer 250,Guidão,Suzuki,Yamaha,Fazer 250,2018-2022,83.19,Fort Motos,Belo Horizonte/MG,17,4.9
368235,Amortecedor Bosch BMW F 800 GS,Amortecedor,Bosch,BMW,F 800 GS,2019-2024,317.61,MotoCenter SP,Porto Alegre/RS,19,4.8
793272,Cabo de Acelerador Honda Kawasaki Versys 650,Cabo de Acelerador,Honda,Kawasaki,Versys 650,2019-2023,212.81,Salvador Parts,Belo Horizonte/MG,6,4.0
391136,Guidão Bosch Kawasaki Z400,Guidão,Bosch,Kawasaki,Z400,2008-2014,85.64,Oficina do Zé,Rio de Janeiro/RJ,2,5.0
958513,Pastilha de Freio Bosch Honda XRE 300,Pastilha de Freio,Bosch,Honda,XRE 300,2009-2018,145.63,Maringá Racing,São Paulo/SP,27,4.4
191030,Filtro de Ar Bosch Honda CB 650R,Filtro de Ar,Bosch,Honda,CB 650R,2009-2010,116.9,Salvador Parts,Goiânia/GO,10,4.3
170262,Guidão Motul Kawasaki Versys 650,Guidão,Motul,Kawasaki,Versys 650,2017-2023,201.03,Curitiba Motos,Porto Alegre/RS,28,4.4
690861,Pneu NGK Triumph Tiger 660,Pneu,NGK,Triumph,Tiger 660,2022-2025,153.55,Salvador Parts,Fortaleza/CE,8,3.4
196425,Pastilha de Freio NGK Kawasaki Versys 650,Pastilha de Freio,NGK,Kawasaki,Versys 650,2015-2015,95.68,Garagem 2Rodas,São Paulo/SP,18,4.3
815745,Pneu Suzuki Honda CG 160,Pneu,Suzuki,Honda,CG 160,2018-2019,84.97,Maringá Racing,Campinas/SP,1,3.5
798466,Pastilha de Freio Kawasaki Suzuki GSX-S750,Pastilha de Freio,Kawasaki,Suzuki,GSX-S750,2020-2021,134.18,Curitiba Motos,Fortaleza/CE,25,4.1
968090,Escape NGK Honda XRE 300,Escape,NGK,Honda,XRE 300,2008-2008,160.68,MotoMix BH,Campinas/SP,14,3.7
757612,Pastilha de Freio Vedamotors BMW F 800 GS,Pastilha de Freio,Vedamotors,BMW,F 800 GS,2009-2021,291.3,Garagem 2Rodas,Fortaleza/CE,7,4.0
137403,Filtro de Ar RK Honda CB 650R,Filtro de Ar,RK,Honda,CB 650R,2012-2018,100.7,Salvador Parts,Rio de Janeiro/RJ,0,4.1
507589,Coroa e Pinhão Scud Yamaha MT-07,Coroa e Pinhão,Scud,Yamaha,MT-07,2018-2021,199.56,Salvador Parts,Goiânia/GO,24,4.5
974853,Pastilha de Freio Magnetron Kawasaki Ninja 400,Pastilha de Freio,Magnetron,Kawasaki,Ninja 400,2017-2020,143.34,Oficina do Zé,Porto Alegre/RS,0,4.9
932464,Cabo de Acelerador Motul Yamaha MT-07,Cabo de Acelerador,Motul,Yamaha,MT-07,2022-2025,237.93,MotoMix BH,Manaus/AM,15,4.4
226315,Guidão NGK Honda CB 650R,Guidão,NGK,Honda,CB 650R,2023-2023,253.33,Maringá Racing,Fortaleza/CE,0,3.9
774733,Amortecedor Motul Yamaha Fazer 250,Amortecedor,Motul,Yamaha,Fazer 250,2015-2021,229.99,RioBike,Goiânia/GO,0,4.4
984596,Pneu Kawasaki Kawasaki Versys 650,Pneu,Kawasaki,Kawasaki,Versys 650,2012-2018,98.52,MotoCenter SP,Belo Horizonte/MG,16,4.2
679929,Lâmpada Magnetron Kawasaki Z400,Lâmpada,Magnetron,Kawasaki,Z400,2021-2023,97.21,Garagem 2Rodas,São Paulo/SP,13,4.7
551408,Cabo de Acelerador Vedamotors Triumph Tiger 660,Cabo de Acelerador,Vedamotors,Triumph,Tiger 660,2011-2022,151.01,MotoCenter SP,São Paulo/SP,35,4.1
985561,Pastilha de Freio Scud Kawasaki Versys 650,Pastilha de Freio,Scud,Kawasaki,Versys 650,2022-2022,121.75,Curitiba Motos,Salvador/BA,18,4.1
382256,Disco de Freio Kawasaki Yamaha Fazer 250,Disco de Freio,Kawasaki,Yamaha,Fazer 250,2023-2025,146.67,Fort Motos,Campinas/SP,21,4.7
279932,Coroa e Pinhão Scud Kawasaki Ninja 400,Coroa e Pinhão,Scud,Kawasaki,Ninja 400,2014-2022,275.59,RioBike,Fortaleza/CE,0,4.9
580121,Pneu Bosch BMW F 800 GS,Pneu,Bosch,BMW,F 800 GS,2013-2014,131.39,Garagem 2Rodas,São Paulo/SP,9,4.1
208566,Amortecedor Yamaha Kawasaki Versys 650,Amortecedor,Yamaha,Kawasaki,Versys 650,2023-2025,318.87,Salvador Parts,São Paulo/SP,11,3.9
349946,Cabo de Acelerador Honda Suzuki GSX-S750,Cabo de Acelerador,Honda,Suzuki,GSX-S750,2022-2022,150.64,RioBike,Rio de Janeiro/RJ,27,4.7
129309,Filtro de Ar Yamaha Honda CB 650R,Filtro de Ar,Yamaha,Honda,CB 650R,2012-2013,129.18,MotoCenter SP,Goiânia/GO,2,4.2
748955,Coroa e Pinhão Magnetron Honda CG 160,Coroa e Pinhão,Magnetron,Honda,CG 160,2023-2024,240.39,MotoMix BH,Campinas/SP,24,4.2
301655,Filtro de Ar Vedamotors Yamaha MT-07,Filtro de Ar,Vedamotors,Yamaha,MT-07,2010-2015,96.16,Curitiba Motos,Salvador/BA,0,4.0
491775,Amortecedor Honda Kawasaki Ninja 400,Amortecedor,Honda,Kawasaki,Ninja 400,2011-2020,199.53,Salvador Parts,Manaus/AM,14,3.8
510583,Cabo de Acelerador RK Yamaha MT-07,Cabo de Acelerador,RK,Yamaha,MT-07,2010-2015,265.99,Garagem 2Rodas,São Paulo/SP,7,4.1
194302,Filtro de Ar RK Suzuki GSX-S750,Filtro de Ar,RK,Suzuki,GSX-S750,2019-2022,60.13,Fort Motos,Salvador/BA,1,3.7
713913,Filtro de Ar NGK Yamaha Fazer 250,Filtro de Ar,NGK,Yamaha,Fazer 250,2018-2024,124.58,Salvador Parts,São Paulo/SP,21,4.2
707200,Pastilha de Freio Motul BMW F 800 GS,Pastilha de Freio,Motul,BMW,F 800 GS,2019-2023,232.77,Salvador Parts,Salvador/BA,26,4.4
967637,Lâmpada Motul BMW F 800 GS,Lâmpada,Motul,BMW,F 800 GS,2009-2019,171.6,Salvador Parts,Salvador/BA,24,4.3
369010,Pneu Magnetron Honda CG 160,Pneu,Magnetron,Honda,CG 160,2023-2024,221.11,Maringá Racing,Porto Alegre/RS,32,5.0
478159,Guidão Bosch Yamaha MT-07,Guidão,Bosch,Yamaha,MT-07,2011-2024,157.23,Salvador Parts,Salvador/BA,0,3.9
473457,Cabo de Acelerador Suzuki Honda CG 160,Cabo de Acelerador,Suzuki,Honda,CG 160,2022-2022,106.8,Oficina do Zé,Salvador/BA,8,3.9
923195,Escape Honda Kawasaki Ninja 400,Escape,Honda,Kawasaki,Ninja 400,2012-2013,137.74,Fort Motos,Salvador/BA,18,4.6
921908,Guidão Honda Kawasaki Z400,Guidão,Honda,Kawasaki,Z400,2010-2016,159.45,Salvador Parts,Belo Horizonte/MG,22,3.9
634287,Lâmpada RK Honda XRE 300,Lâmpada,RK,Honda,XRE 300,2008-2024,72.66,MotoCenter SP,Campinas/SP,11,3.8
240521,Escape Kawasaki Suzuki GSX-S750,Escape,Kawasaki,Suzuki,GSX-S750,2023-2025,148.74,Oficina do Zé,Belo Horizonte/MG,9,4.5
283181,Filtro de Ar Vedamotors Honda CB 650R,Filtro de Ar,Vedamotors,Honda,CB 650R,2018-2019,148.98,RioBike,Curitiba/PR,31,4.1
231613,Cabo de Acelerador Kawasaki Yamaha MT-07,Cabo de Acelerador,Kawasaki,Yamaha,MT-07,2011-2021,204.85,Maringá Racing,Rio de Janeiro/RJ,22,4.2
572656,Pneu Honda BMW F 800 GS,Pneu,Honda,BMW,F 800 GS,2020-2022,214.06,Garagem 2Rodas,Fortaleza/CE,0,4.5
685243,Coroa e Pinhão RK Honda CG 160,Coroa e Pinhão,RK,Honda,CG 160,2023-2023,155.67,RioBike,Belo Horizonte/MG,7,4.2
332344,Pneu Vedamotors Kawasaki Z400,Pneu,Vedamotors,Kawasaki,Z400,2014-2022,135.6,Maringá Racing,Fortaleza/CE,10,4.8
305721,Escape Yamaha Yamaha Fazer 250,Escape,Yamaha,Yamaha,Fazer 250,2011-2021,93.52,Oficina do Zé,Porto Alegre/RS,6,4.1
773930,Filtro de Ar Scud Kawasaki Versys 650,Filtro de Ar,Scud,Kawasaki,Versys 650,2016-2020,116.58,Fort Motos,Curitiba/PR,22,4.5
182042,Coroa e Pinhão NGK Honda CG 160,Coroa e Pinhão,NGK,Honda,CG 160,2016-2017,164.56,RioBike,Fortaleza/CE,8,4.0
818658,Cabo de Acelerador Suzuki BMW F 800 GS,Cabo de Acelerador,Suzuki,BMW,F 800 GS,2022-2022,201.79,MotoCenter SP,Campinas/SP,17,4.6
809047,Disco de Freio Suzuki BMW F 800 GS,Disco de Freio,Suzuki,BMW,F 800 GS,2009-2023,125.72,Maringá Racing,Fortaleza/CE,0,4.3
692473,Pastilha de Freio Bosch Kawasaki Ninja 400,Pastilha de Freio,Bosch,Kawasaki,Ninja 400,2021-2022,260.85,MotoCenter SP,Curitiba/PR,13,4.4
143690,Coroa e Pinhão Yamaha Triumph Tiger 660,Coroa e Pinhão,Yamaha,Triumph,Tiger 660,2020-2020,129.68,Curitiba Motos,Porto Alegre/RS,19,4.1
965489,Disco de Freio Bosch Honda CB 650R,Disco de Freio,Bosch,Honda,CB 650R,2022-2022,105.33,Maringá Racing,São Paulo/SP,18,4.6
955623,Amortecedor Motul Triumph Tiger 660,Amortecedor,Motul,Triumph,Tiger 660,2009-2018,140.12,Garagem 2Rodas,Manaus/AM,13,4.1
553602,Coroa e Pinhão Scud Honda CG 160,Coroa e Pinhão,Scud,Honda,CG 160,2021-2025,174.03,Fort Motos,Porto Alegre/RS,2,4.7
449993,Guidão Suzuki Kawasaki Ninja 400,Guidão,Suzuki,Kawasaki,Ninja 400,2015-2015,127.02,MotoMix BH,Campinas/SP,16,4.3
820112,Cabo de Acelerador Scud Honda XRE 300,Cabo de Acelerador,Scud,Honda,XRE 300,2014-2015,143.78,Curitiba Motos,Curitiba/PR,28,3.8
